"geneAcc","geneSym","logFC","FC","p.val.paired.ttest","adj.pvalue.FDR","significant","status.Live"
"15431297","RPL13",0.935893155580521,1.91307463071897,2.17199311025497e-05,0.000264776302964416,"yes","up"
"19913446","HPCA",0.416271780138839,1.33447453916721,0.0723627390019126,0.11578038240306,"no","up"
"28416431","GIMAP2",0.680919471535699,1.60316117092603,0.067697978106658,0.109687863261421,"no","up"
"779176942","CALM2",0.7960828208269,1.73638013275459,1.54235101325617e-05,0.000211531181927504,"yes","up"
"4885371","H1F0",-0.245600880617111,0.843464421121859,0.242972566846338,0.318801073800419,"no","down"
"208022622","RPS27A",-0.122933681583373,0.918318374978664,0.276877965639395,0.345759800993586,"no","down"
"48255935","CD44",0.162400183192862,1.11914749366532,0.263467415120477,0.335550656891587,"no","up"
"115430223","LGALS3",0.128066054866146,1.09282777388845,0.486955092465624,0.549165214410571,"no","up"
"4759098","TRA2B",0.566453337702434,1.48087856099691,0.0283522569981669,0.0533689543494906,"no","up"
"544063423","STIP1",-0.0607987040593851,0.958733199012412,0.830661121549179,0.857456641599153,"no","down"
"50592994","TXN",0.149186647476817,1.10894410304837,0.431882139455719,0.495792949330332,"no","up"
"5031753","HNRNPH1",-0.196272258040549,0.872802864691698,0.422163470691698,0.48681913737421,"no","down"
"156071459","SLC25A5",0.0997092775997395,1.07155750756854,0.640183343418839,0.697391216660523,"no","up"
"68163411","ALCAM",0.444391314999054,1.36073988792977,0.168686346124181,0.232170454880593,"no","up"
"6598323","GDI2",-0.359105941962707,0.779647588357191,0.0309605703669982,0.0566136143853682,"no","down"
"17149844","FKBP2",0.232604816008553,1.17495444002903,0.0576219144303714,0.0976901330740071,"no","up"
"47132620","KRT2",0.25417334175552,1.19265216248855,0.0100099625526501,0.0251230432693964,"no","up"
"4557014","CAT",0.639794731518734,1.55810745404325,0.0341784566564367,0.0620545028655872,"no","up"
"4505621","PEBP1",-0.740887339633881,0.598371206727211,4.93045964784479e-05,0.000525915695770111,"yes","down"
"13569962","RAB1B",0.409884026376835,1.328579009602,0.0191738047352402,0.0405660662167065,"yes","up"
"4504255","H2AFZ",-0.106052880102339,0.92912661770418,0.741502917068616,0.784399780039528,"no","down"
"4504061","GNS",0.00274154732663945,1.00190210250614,0.988732961038,0.991373014099427,"no","up"
"618857509","MANF",0.111771580501582,1.08055430613486,0.571112978978716,0.635673576602397,"no","up"
"5174735","TUBB4B",0.196249849118097,1.14571629848218,0.260466128379366,0.334477240781655,"no","up"
"4502969","COMT",0.349408891915623,1.27403851505952,0.103370461617779,0.15301627517304,"no","up"
"992319630","RPL6",1.293578724766,2.45135380620205,0.000177932018640974,0.00119869991505498,"yes","up"
"374671775","SSBP1",0.0941457697572545,1.06743318592976,0.0605444460015596,0.101810579077819,"no","up"
"5453555","RAN",-0.656454536933367,0.63443552563125,0.000346446279678871,0.00206256389762305,"yes","down"
"4502297","ATP5D",0.581817874716245,1.49673402772059,0.00465823052352334,0.0143675543858069,"yes","up"
"21624607","COTL1",-0.84367704246365,0.557221549452292,0.0019042848710493,0.00716907245571502,"yes","down"
"296317337","VDAC2",0.375202531449727,1.29702162308854,0.0274983109281309,0.0521449451674185,"no","up"
"6005717","ATP5I",0.601713494299245,1.51751785823762,9.88306541875759e-05,0.000816149918452239,"yes","up"
"89145417","METTL7A",0.262916696601014,1.19990209620664,0.00132344910571052,0.00546456404938539,"no","up"
"94721354","MTHFD2",0.376093693910516,1.29782304959408,0.00136389540062476,0.00554217813587206,"no","up"
"19923821","DPYSL5",0.0939934221057079,1.06732047163573,0.42097678010016,0.48681913737421,"no","up"
"10800130","HIST1H2AD",-0.448545977906042,0.732781010236125,0.00130034618951645,0.00545719056583954,"yes","down"
"262527242","TAPBP",0.57794446079771,1.49272091715031,0.0612454264765003,0.101810579077819,"no","up"
"7705696","TXNDC12",0.591310591666485,1.5066147843977,0.00255399170061898,0.00920875880786561,"yes","up"
"256985160","RAB7B",0.814099018456918,1.75819979060734,0.0248406693531683,0.0481758435940234,"yes","up"
"22165433","ANXA11",0.241226146155489,1.18199681345181,0.250568483102804,0.325611835910243,"no","up"
"20270243","NUS1",0.746998398270346,1.67829741090854,0.0756953751579805,0.118883533990448,"no","up"
"4507149","SOD1",-0.176612058331646,0.884778320832817,0.160655009186137,0.225976276657424,"no","down"
"17017988","COX5B",0.350344938438138,1.27486540241162,0.000476194577890765,0.00270901804311191,"no","up"
"5729770","TPP1",-0.12730000249242,0.915543283166699,0.070361428706923,0.113286325465235,"no","down"
"219555707","EIF5A",-0.334032148462938,0.793316165041036,1.56995799086819e-05,0.000211531181927504,"no","down"
"11056061","TMSB4X",-2.34498246155462,0.196829386928281,0.0037017945052418,0.0123072648485961,"yes","down"
"21956645","MTPN",-0.720966551051063,0.60669084611564,0.196784983783127,0.26514187288674,"no","down"
"4504347","HBA1",1.40685861036606,2.65159164173676,4.80753287118349e-06,0.000122817157643702,"yes","up"
"27477072","CCL3L1",0.517081213548582,1.43105707616883,0.0392995524370313,0.0703544435236365,"no","up"
"25282469","RDH10",0.404656649858378,1.32377382508105,0.00102094756370528,0.00466718886265269,"yes","up"
"733605926","TUBA1C",0.0548237170367898,1.03873217281837,0.43992481661201,0.502771218985155,"no","up"
"10645195","HIST1H2AE",0.306249277241768,1.23648889020785,2.97553318636836e-06,0.000122817157643702,"no","up"
"974005396","CNPY3",0.055232647619917,1.03902664222946,0.74496436935126,0.784818430263055,"no","up"
"4505185","MIF",-0.249294370915832,0.841307802332804,0.275555259074197,0.345759800993586,"no","down"
"14141193","RPS9",1.18009486042183,2.26591675478206,1.14557131318188e-06,0.000122817157643702,"yes","up"
"4885413","HINT1",-0.20832056789121,0.865544219593332,0.207789502747257,0.27850320787067,"no","down"
"4758302","ERH",-1.85656345023982,0.276133255205406,0.0138163182444379,0.0310261181629483,"yes","down"
"7661922","RAB21",0.651833258212207,1.57116343311321,0.00839118813545098,0.0219198383946475,"yes","up"
"4503477","EEF1B2",-0.290649799352426,0.817533753031242,6.96321918883029e-05,0.000660216337903909,"no","down"
"6005731","CHP1",0.747280802345145,1.67862596573491,0.0197285057592923,0.0407134181565469,"yes","up"
"740087210","MYL12A",1.02110746802977,2.02947626557613,6.13440055574989e-06,0.000122817157643702,"yes","up"
"7657257","TOMM20",0.519654670366222,1.43361205145226,0.0078323101620756,0.0208861604322016,"yes","up"
"4501881","ACTA1",-0.811919578422142,0.569623440809411,0.00520334325045869,0.0156712455543227,"yes","down"
"4504253","H2AFX",0.38447589905701,1.30538548169037,0.029389774493741,0.0545201613796934,"no","up"
"33589861","RAB31",0.163636399339213,1.12010687945511,0.00289152342534671,0.0098697332918501,"no","up"
"46249393","RHOG",0.74337105355438,1.67408299531767,0.000459279289269651,0.00267217041029615,"yes","up"
"746815975","TUBB6",1.1071576322556,2.15420811337628,0.00387823002139648,0.0127285498138141,"yes","up"
"4506765","S100A4",-0.838902950052802,0.559068532700764,1.0787562797844e-05,0.000172602235049488,"yes","down"
"17986283","TUBA1A",0.509602123463866,1.42365751521743,0.0115655610011628,0.0277524858374173,"yes","up"
"22208967","HMGA1",0.246270825904718,1.18613714280125,0.663953332313127,0.720220563865086,"no","up"
"4506607","RPL18",0.611866035879528,1.52823460712109,0.00670204716109106,0.0190636008137701,"yes","up"
"20070197","DDOST",0.420431962035444,1.33832820802372,0.127190288816196,0.183958835801956,"no","up"
